post_row_id,source_row_number,post_id,source_platform,platform,country,region,content_key,main_hashtag,post_published_at,post_date,published_day_of_week,published_day_sort,published_month,post_hour,published_hour_bucket,engagement_level,content_type,promotion_type,content_category,post_type,engagement,views,likes,shares,comments,engagement_rate,impressions,video_views,live_stream_views,clicks,click_through_rate,reach_efficiency,click_efficiency,view_efficiency,video_view_share,live_stream_view_share,is_click_trackable,is_video_post,is_live_stream_post,is_challenge_scope,scope_segment,longitude,latitude
post_row_1,1,Post_1,TikTok,TikTok,UK,Europe,Organic | Organic | Product Promotion | Video,#FeatureHighlight,2024-03-14 15:42:00,2024-03-14,Thursday,4,2024-03,15,14:00-15:59,Low,Organic,Organic,Product Promotion,Video,54510,599342,125741,35920,15727,0.09095056986556643,677975,465645,0,16813.0,0.0248,0.08040119473431911,0.024798849515100113,0.8840178472657546,0.7769270299762072,0.0,True,True,False,False,Full Workbook Only,-3.436,55.3781
post_row_1115,1115,Post_1125,YouTube,YouTube,India,APAC,Organic | Organic | Entertainment | Video,#TrendingNow,2024-01-14 18:13:00,2024-01-14,Sunday,7,2024-01,18,18:00-19:59,Low,Organic,Organic,Entertainment,Video,204168,2692631,535390,213946,82399,0.07582506428784695,3323815,2692631,0,,,0.061425801375828676,,0.8101025478253152,1.0,0.0,False,True,False,False,Full Workbook Only,78.9629,20.5937
post_row_1116,1116,Post_1126,YouTube,YouTube,India,APAC,Organic | Organic | Educational | Video,#CustomerStory,2024-07-01 12:12:00,2024-07-01,Monday,1,2024-07,12,12:00-13:59,High,Organic,Organic,Educational,Video,278613,1212032,130661,43248,24430,0.2298729620666188,1575510,1212032,0,,,0.17683988041967363,,0.769295021929407,1.0,0.0,False,True,False,False,Full Workbook Only,78.9629,20.5937
post_row_1117,1117,Post_1127,YouTube,YouTube,Brazil,Latin America,Sponsored | Paid/Promoted | Educational | Video,#CustomerStory,2024-09-08 17:53:00,2024-09-08,Sunday,7,2024-09,17,16:00-17:59,High,Sponsored,Paid/Promoted,Educational,Video,68856,308785,54487,13896,8044,0.2229914019890804,357244,279970,0,,,0.1927422154045974,,0.8643532151694641,0.9066826432631119,0.0,False,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_1118,1118,Post_1128,TikTok,TikTok,Australia,APAC,Sponsored | Paid/Promoted | Educational | Video,#SuccessStory,2024-05-15 11:55:00,2024-05-15,Wednesday,3,2024-05,11,10:00-11:59,Medium,Sponsored,Paid/Promoted,Educational,Video,61125,311973,48791,21156,12973,0.1959309146881247,348004,289362,0,8143.0,0.0234,0.17564453282146184,0.02339915633153642,0.8964638337490374,0.9275225740689098,0.0,True,True,False,False,Full Workbook Only,133.7751,-25.2744
post_row_1119,1119,Post_1129,X.com,X (Twitter),USA,North America,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-06-04 09:08:00,2024-06-04,Tuesday,2,2024-06,9,08:00-09:59,Low,Organic,Organic,Product Promotion,Video,247139,2514192,491802,176222,97186,0.09829760676735619,2947470,2514192,0,,,0.08384784238686059,,0.8530000305346619,1.0,0.0,False,True,False,True,Challenge Scope,-95.7129,37.0902
post_row_1120,1120,Post_1130,X.com,X (Twitter),Germany,Europe,Organic | Organic | Event / Webinar | Image,#EventRecap,2024-07-29 19:30:00,2024-07-29,Monday,1,2024-07,19,18:00-19:59,Medium,Organic,Organic,Event / Webinar,Image,31955,235835,27418,17403,12104,0.1355001051128928,267348,0,0,,,0.11952586142406152,,0.8821274144560648,0.0,0.0,False,False,False,False,Full Workbook Only,10.4515,51.1657
post_row_1121,1121,Post_1131,X.com,X (Twitter),Brazil,Latin America,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-05-21 09:05:00,2024-05-21,Tuesday,2,2024-05,9,08:00-09:59,Medium,Organic,Organic,Product Promotion,Video,407220,3753508,908078,221414,156178,0.1084907122400011,4166636,3753508,0,,,0.09773351931870218,,0.9008485502453298,1.0,0.0,False,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_1122,1122,Post_1132,Instagram,Instagram,UK,Europe,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-07-06 12:38:00,2024-07-06,Saturday,6,2024-07,12,12:00-13:59,Medium,Organic,Organic,Event / Webinar,Live Stream,30981,226403,24776,8912,4822,0.1368414205750978,282702,0,389332,,,0.10958889572765669,,0.8008539026961252,0.0,1.7196415241847502,False,False,True,False,Full Workbook Only,-3.436,55.3781
post_row_1123,1123,Post_1133,Instagram,Instagram,India,APAC,Organic | Organic | Product Promotion | Live Stream,#FeatureHighlight,2025-02-28 10:43:00,2025-02-28,Friday,5,2025-02,10,10:00-11:59,Medium,Organic,Organic,Product Promotion,Live Stream,26905,263069,32414,11853,7881,0.1022735576242197,308964,0,201865,,,0.08708134281016558,,0.8514551857174298,0.0,0.7673462095495859,False,False,True,False,Full Workbook Only,78.9629,20.5937
post_row_1124,1124,Post_1134,X.com,X (Twitter),USA,North America,Organic | Organic | Educational | Text,#SuccessStory,2025-03-09 18:47:00,2025-03-09,Sunday,7,2025-03,18,18:00-19:59,Medium,Organic,Organic,Educational,Text,45239,235847,40882,11879,14024,0.1918173502488696,262069,0,0,,,0.17262247728651614,,0.8999423815865287,0.0,0.0,False,False,False,False,Full Workbook Only,-95.7129,37.0902
post_row_1125,1125,Post_1135,X.com,X (Twitter),Canada,North America,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-11-05 11:57:00,2024-11-05,Tuesday,2,2024-11,11,10:00-11:59,Medium,Organic,Organic,Product Promotion,Video,271067,2110201,228273,151558,85415,0.1284557888094456,2543639,2110201,0,,,0.10656661578156335,,0.8295992473774777,1.0,0.0,False,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_1126,1126,Post_1136,TikTok,TikTok,UK,Europe,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-05-12 17:35:00,2024-05-12,Sunday,7,2024-05,17,16:00-17:59,Medium,Organic,Organic,Event / Webinar,Live Stream,25045,197786,36439,7622,5519,0.1266315644517879,230176,0,198374,2831.0,0.0123,0.10880804254135966,0.012299284026136522,0.8592815932156262,0.0,1.0029729101149727,True,False,True,False,Full Workbook Only,-3.436,55.3781
post_row_1127,1127,Post_1137,X.com,X (Twitter),USA,North America,Organic | Organic | Entertainment | Image,#FunContent,2025-03-17 12:46:00,2025-03-17,Monday,1,2025-03,12,12:00-13:59,Low,Organic,Organic,Entertainment,Image,41192,436959,107281,13589,22769,0.09427175957340705,549522,0,0,,,0.0749596922416209,,0.7951619771364932,0.0,0.0,False,False,False,False,Full Workbook Only,-95.7129,37.0902
post_row_1128,1128,Post_1138,Instagram,Instagram,UK,Europe,Organic | Organic | Educational | Image,#SuccessStory,2024-03-15 11:27:00,2024-03-15,Friday,5,2024-03,11,10:00-11:59,High,Organic,Organic,Educational,Image,45243,226184,32702,8319,5841,0.2000297864477928,280351,0,0,,,0.1613798416984423,,0.8067886328209994,0.0,0.0,False,False,False,False,Full Workbook Only,-3.436,55.3781
post_row_1129,1129,Post_1139,YouTube,YouTube,Canada,North America,Organic | Organic | Entertainment | Video,#TrendingNow,2024-10-15 08:45:00,2024-10-15,Tuesday,2,2024-10,8,08:00-09:59,Low,Organic,Organic,Entertainment,Video,64281,741223,178354,47880,19445,0.0867229883567657,851434,653417,0,,,0.07549733743308348,,0.8705583756345178,0.8815390240184128,0.0,False,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_1130,1130,Post_1140,X.com,X (Twitter),Canada,North America,Organic | Organic | Event / Webinar | Text,#EventRecap,2024-05-21 11:03:00,2024-05-21,Tuesday,2,2024-05,11,10:00-11:59,Medium,Organic,Organic,Event / Webinar,Text,47513,310917,70369,12581,7120,0.1528187720822832,385741,0,0,,,0.12317332095888174,,0.806025286396831,0.0,0.0,False,False,False,False,Full Workbook Only,-106.3468,56.1304
post_row_1131,1131,Post_1141,TikTok,TikTok,Brazil,Latin America,Sponsored | Paid/Promoted | Product Promotion | Video,#FeatureHighlight,2024-11-25 10:14:00,2024-11-25,Monday,1,2024-11,10,10:00-11:59,Medium,Sponsored,Paid/Promoted,Product Promotion,Video,55262,545499,61948,42217,16551,0.1013063387606753,636838,465882,0,10444.0,0.0164,0.0867756007022194,0.01639977513904635,0.8565741994039301,0.8540473951372963,0.0,True,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_1132,1132,Post_1142,YouTube,YouTube,Brazil,Latin America,Organic | Organic | Educational | Video,#CustomerStory,2024-07-15 10:30:00,2024-07-15,Monday,1,2024-07,10,10:00-11:59,High,Organic,Organic,Educational,Video,145145,627193,100563,20422,25000,0.2314215518629564,705381,574276,0,,,0.20576823021884627,,0.8891549389620644,0.9156288415208715,0.0,False,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_1133,1133,Post_1143,TikTok,TikTok,India,APAC,Organic | Organic | Educational | Video,#SuccessStory,2024-05-08 16:47:00,2024-05-08,Wednesday,3,2024-05,16,16:00-17:59,High,Organic,Organic,Educational,Video,37969,162298,35044,11386,4241,0.2339511005629563,190425,146004,0,2665.0,0.014,0.1993908362872522,0.013995011159249048,0.8522935538926086,0.8996044313546686,0.0,True,True,False,False,Full Workbook Only,78.9629,20.5937
post_row_1134,1134,Post_1144,TikTok,TikTok,Australia,APAC,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-12-18 15:56:00,2024-12-18,Wednesday,3,2024-12,15,14:00-15:59,Medium,Organic,Organic,Event / Webinar,Live Stream,20411,137995,21527,5184,7167,0.1479138813397493,171313,0,97595,3888.0,0.0227,0.11914448991028118,0.0226953004150298,0.8055138839434252,0.0,0.7072357694119352,True,False,True,False,Full Workbook Only,133.7751,-25.2744
post_row_1135,1135,Post_1145,YouTube,YouTube,Brazil,Latin America,Organic | Organic | Product Promotion | Video,#ProductDemo,2025-03-06 09:42:00,2025-03-06,Thursday,4,2025-03,9,08:00-09:59,Medium,Organic,Organic,Product Promotion,Video,40108,337615,65575,12177,20066,0.1187986007808913,424090,297781,0,,,0.09457426489660213,,0.7960928104883397,0.8820135361284304,0.0,False,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_1136,1136,Post_1146,YouTube,YouTube,Japan,APAC,Organic | Organic | Educational | Live Stream,#CustomerStory,2024-06-05 10:16:00,2024-06-05,Wednesday,3,2024-06,10,10:00-11:59,Medium,Organic,Organic,Educational,Live Stream,43762,222548,35281,13114,12563,0.1966416448714345,269465,0,761747,,,0.16240328057447165,,0.8258883342920231,0.0,3.4228436112658844,False,False,True,False,Full Workbook Only,138.2529,36.2048
post_row_1137,1137,Post_1147,YouTube,YouTube,USA,North America,Organic | Organic | Educational | Live Stream,#CustomerStory,2024-02-10 12:30:00,2024-02-10,Saturday,6,2024-02,12,12:00-13:59,Medium,Organic,Organic,Educational,Live Stream,61721,356265,70053,22279,19478,0.1732451052849892,455589,0,1879688,,,0.1354751760907309,,0.7819877126093914,0.0,5.276095041612283,False,False,True,False,Full Workbook Only,-95.7129,37.0902
post_row_1138,1138,Post_1148,YouTube,YouTube,India,APAC,Sponsored | Paid/Promoted | Product Promotion | Video,#ProductDemo,2024-04-11 09:50:00,2024-04-11,Thursday,4,2024-04,9,08:00-09:59,Medium,Sponsored,Paid/Promoted,Product Promotion,Video,223864,1718274,196273,98296,85261,0.1302846672620271,2150222,1718274,0,,,0.10411204052418774,,0.7991146960639413,1.0,0.0,False,True,False,False,Full Workbook Only,78.9629,20.5937
post_row_1139,1139,Post_1149,X.com,X (Twitter),Canada,North America,Organic | Organic | Event / Webinar | Text,#EventRecap,2024-07-15 17:18:00,2024-07-15,Monday,1,2024-07,17,16:00-17:59,Medium,Organic,Organic,Event / Webinar,Text,18750,136194,29909,8989,3193,0.1376732867372357,162447,0,0,,,0.11542226079890672,,0.8383903673198028,0.0,0.0,False,False,False,False,Full Workbook Only,-106.3468,56.1304
post_row_1140,1140,Post_1150,X.com,X (Twitter),Canada,North America,Organic | Organic | Educational | Image,#SuccessStory,2024-05-26 10:35:00,2024-05-26,Sunday,7,2024-05,10,10:00-11:59,High,Organic,Organic,Educational,Image,142350,572895,86290,17704,20631,0.2484759260397823,693188,0,0,,,0.20535554568169098,,0.8264641049758507,0.0,0.0,False,False,False,False,Full Workbook Only,-106.3468,56.1304
post_row_1141,1141,Post_1151,TikTok,TikTok,Brazil,Latin America,Organic | Organic | Educational | Video,#SuccessStory,2024-01-27 15:34:00,2024-01-27,Saturday,6,2024-01,15,14:00-15:59,Medium,Organic,Organic,Educational,Video,73373,403448,90954,16449,10013,0.1818664600127498,512502,360559,0,11018.0,0.0215,0.14316627057065143,0.021498452688965115,0.7872125377071699,0.893693858935972,0.0,True,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_1142,1142,Post_1152,YouTube,YouTube,USA,North America,Organic | Organic | Educational | Video,#CustomerStory,2024-09-22 11:41:00,2024-09-22,Sunday,7,2024-09,11,10:00-11:59,Medium,Organic,Organic,Educational,Video,55353,362237,44733,28521,19452,0.1528113126665841,434747,315324,0,,,0.12732232769863852,,0.8332133401725601,0.8704908664769198,0.0,False,True,False,False,Full Workbook Only,-95.7129,37.0902
post_row_1143,1143,Post_1153,Instagram,Instagram,Canada,North America,Organic | Organic | Educational | Image,#SuccessStory,2024-01-19 17:02:00,2024-01-19,Friday,5,2024-01,17,16:00-17:59,Medium,Organic,Organic,Educational,Image,63768,348268,53111,26614,7879,0.1831010139362833,421363,0,0,,,0.15133744538557017,,0.8265272461037158,0.0,0.0,False,False,False,False,Full Workbook Only,-106.3468,56.1304
post_row_1144,1144,Post_1154,YouTube,YouTube,Brazil,Latin America,Organic | Organic | Educational | Video,#CustomerStory,2024-03-02 10:28:00,2024-03-02,Saturday,6,2024-03,10,10:00-11:59,High,Organic,Organic,Educational,Video,224113,949946,179188,59501,28713,0.2359227243619696,1114204,949946,0,,,0.2011418016808412,,0.8525781634242922,1.0,0.0,False,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_1145,1145,Post_1155,TikTok,TikTok,Brazil,Latin America,Organic | Organic | Educational | Video,#SuccessStory,2024-12-06 16:50:00,2024-12-06,Friday,5,2024-12,16,16:00-17:59,High,Organic,Organic,Educational,Video,94686,422865,94734,24582,21349,0.2239160373448048,525503,406573,0,6936.0,0.0132,0.18018165452908927,0.013198782880402205,0.8046861768629294,0.9614723375072423,0.0,True,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_1146,1146,Post_1156,YouTube,YouTube,USA,North America,Organic | Organic | Educational | Video,#CustomerStory,2025-01-31 16:42:00,2025-01-31,Friday,5,2025-01,16,16:00-17:59,High,Organic,Organic,Educational,Video,66445,293450,38479,17149,16054,0.2264298441350052,348155,273425,0,,,0.1908489035056225,,0.842871709439761,0.9317600954165957,0.0,False,True,False,False,Full Workbook Only,-95.7129,37.0902
post_row_1147,1147,Post_1157,Instagram,Instagram,Canada,North America,Organic | Organic | Educational | Image,#SuccessStory,2024-11-28 16:15:00,2024-11-28,Thursday,4,2024-11,16,16:00-17:59,High,Organic,Organic,Educational,Image,54661,244847,29728,12113,14217,0.2232457645385355,284988,0,0,,,0.19180105829017363,,0.8591484553735595,0.0,0.0,False,False,False,False,Full Workbook Only,-106.3468,56.1304
post_row_1148,1148,Post_1158,Instagram,Instagram,Brazil,Latin America,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-01-28 12:05:00,2024-01-28,Sunday,7,2024-01,12,12:00-13:59,Medium,Organic,Organic,Product Promotion,Video,301830,2377317,547293,176070,80846,0.1269625862368685,2654634,2377317,0,,,0.11369928961958597,,0.8955347516832829,1.0,0.0,False,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_1149,1149,Post_1159,TikTok,TikTok,Canada,North America,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-04-07 16:37:00,2024-04-07,Sunday,7,2024-04,16,16:00-17:59,Medium,Organic,Organic,Event / Webinar,Live Stream,27045,156053,33931,8135,6150,0.1733069728318036,195937,0,145590,3997.0,0.0204,0.13802906036123855,0.020399414097388446,0.7964447756166523,0.0,0.9329522662172467,True,False,True,False,Full Workbook Only,-106.3468,56.1304
post_row_1150,1150,Post_1160,Instagram,Instagram,Germany,Europe,Organic | Organic | Product Promotion | Live Stream,#FeatureHighlight,2025-04-07 10:50:00,2025-04-07,Monday,1,2025-04,10,10:00-11:59,Medium,Organic,Organic,Product Promotion,Live Stream,49354,361924,60249,17665,12556,0.1363657672552088,436186,0,423519,,,0.11314897772968413,,0.8297469428179721,0.0,1.1701876637084028,False,False,True,False,Full Workbook Only,10.4515,51.1657
post_row_1151,1151,Post_1161,Instagram,Instagram,Brazil,Latin America,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-06-20 10:56:00,2024-06-20,Thursday,4,2024-06,10,10:00-11:59,Low,Organic,Organic,Product Promotion,Video,207001,2292203,459836,99646,71289,0.09030667217669128,2949337,2292203,0,,,0.07018560442567262,,0.7771926368536386,1.0,0.0,False,True,False,True,Challenge Scope,-51.9253,-14.235
post_row_1152,1152,Post_1162,X.com,X (Twitter),India,APAC,Organic | Organic | Educational | Text,#SuccessStory,2025-04-09 12:08:00,2025-04-09,Wednesday,3,2025-04,12,12:00-13:59,Medium,Organic,Organic,Educational,Text,5292,27957,5829,1645,1283,0.1893004430761594,30916,0,0,,,0.17117350239358262,,0.9042890412731271,0.0,0.0,False,False,False,False,Full Workbook Only,78.9629,20.5937
post_row_1153,1153,Post_1163,TikTok,TikTok,Germany,Europe,Sponsored | Paid/Promoted | Educational | Video,#SuccessStory,2024-03-29 17:49:00,2024-03-29,Friday,5,2024-03,17,16:00-17:59,Medium,Sponsored,Paid/Promoted,Educational,Video,42233,269259,48968,12916,6262,0.1568498116528454,306596,235588,0,4476.0,0.0146,0.13774804628892745,0.014599016295059296,0.8782208508917272,0.8749493981631069,0.0,True,True,False,False,Full Workbook Only,10.4515,51.1657
post_row_1154,1154,Post_1164,YouTube,YouTube,USA,North America,Sponsored | Paid/Promoted | Entertainment | Video,#TrendingNow,2024-11-17 13:20:00,2024-11-17,Sunday,7,2024-11,13,12:00-13:59,Low,Sponsored,Paid/Promoted,Entertainment,Video,328604,3794082,920488,191354,146707,0.08660963527606357,4213487,3794082,0,,,0.0779886113330835,,0.9004613043780603,1.0,0.0,False,True,False,False,Full Workbook Only,-95.7129,37.0902
post_row_1155,1155,Post_1165,Instagram,Instagram,Germany,Europe,Organic | Organic | Educational | Image,#SuccessStory,2024-02-08 11:44:00,2024-02-08,Thursday,4,2024-02,11,10:00-11:59,Medium,Organic,Organic,Educational,Image,52302,321141,43825,21592,8583,0.1628656291664952,365454,0,0,,,0.14311513897781936,,0.8787453414109573,0.0,0.0,False,False,False,False,Full Workbook Only,10.4515,51.1657
post_row_1156,1156,Post_1166,X.com,X (Twitter),India,APAC,Organic | Organic | Event / Webinar | Text,#EventRecap,2024-01-09 12:09:00,2024-01-09,Tuesday,2,2024-01,12,12:00-13:59,Medium,Organic,Organic,Event / Webinar,Text,81266,561291,94918,24873,16781,0.1447856389850821,689853,0,0,,,0.11780190852254031,,0.8136385577797008,0.0,0.0,False,False,False,False,Full Workbook Only,78.9629,20.5937
post_row_1157,1157,Post_1167,X.com,X (Twitter),Canada,North America,Organic | Organic | Educational | Image,#SuccessStory,2025-04-06 12:26:00,2025-04-06,Sunday,7,2025-04,12,12:00-13:59,Medium,Organic,Organic,Educational,Image,41972,218865,24285,9560,12956,0.1917731740336638,266851,0,0,,,0.15728627586181052,,0.8201768027850748,0.0,0.0,False,False,False,False,Full Workbook Only,-106.3468,56.1304
post_row_1158,1158,Post_1168,YouTube,YouTube,USA,North America,Organic | Organic | Educational | Video,#CustomerStory,2025-02-07 18:38:00,2025-02-07,Friday,5,2025-02,18,18:00-19:59,High,Organic,Organic,Educational,Video,728616,2920852,603040,88700,118961,0.249453287665648,3234860,2920852,0,,,0.22523880477053101,,0.902929956783292,1.0,0.0,False,True,False,False,Full Workbook Only,-95.7129,37.0902
post_row_1159,1159,Post_1170,TikTok,TikTok,Canada,North America,Sponsored | Paid/Promoted | Educational | Video,#SuccessStory,2024-01-19 17:21:00,2024-01-19,Friday,5,2024-01,17,16:00-17:59,High,Sponsored,Paid/Promoted,Educational,Video,54107,262953,28855,14011,7785,0.2057678968834204,313955,240431,0,4144.0,0.0132,0.17233998502970171,0.013199343855011068,0.837549967352009,0.9143497126862975,0.0,True,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_1160,1160,Post_1171,X.com,X (Twitter),USA,North America,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-07-17 18:21:00,2024-07-17,Wednesday,3,2024-07,18,18:00-19:59,Medium,Organic,Organic,Product Promotion,Video,400223,3707814,569207,141688,148864,0.1079406521637737,4694242,3707814,0,,,0.0852582802505708,,0.789864263495576,1.0,0.0,False,True,False,False,Full Workbook Only,-95.7129,37.0902
post_row_1161,1161,Post_1172,TikTok,TikTok,Brazil,Latin America,Sponsored | Paid/Promoted | Product Promotion | Video,#ProductDemo,2024-04-26 16:44:00,2024-04-26,Friday,5,2024-04,16,16:00-17:59,Low,Sponsored,Paid/Promoted,Product Promotion,Video,102569,1074116,214395,50395,61676,0.0954923143188,1377490,1074116,0,32233.0,0.0234,0.07446079463371785,0.023399806895149873,0.7797631924732666,1.0,0.0,True,True,False,False,Full Workbook Only,-51.9253,-14.235
